tweet_id,article_url,label
1052476297694273536,https://factly.in/2018-video-shared-as-recent-attack-by-ayyappa-devotees-on-woman-entering-sabarimala/,1
1278687853782929413,https://www.reuters.com/article/uk-factcheck-allegra/fact-check-photo-does-not-show-epstein-associate-ghislaine-maxwell-with-boris-johnson-idUSKBN2471ZK,1
978575431896100870,https://www.altnews.in/fact-check-was-amit-malviya-the-first-to-tweet-about-karnataka-poll-dates/,1
1248188982938275841,http://newsmobile.in/articles/2020/04/09/government-is-not-reducing-employees-pension-by-30-heres-the-fact-check/,1
624256496537337856,http://checkyourfact.com/2019/10/10/fact-check-jimmy-fallon-lindsey-graham-dog-donald-trump-kimmel/,1
1075597454362304512,https://www.altnews.in/old-picture-of-ts-singh-deo-falsely-shared-as-motilal-vora-touching-rahul-gandhis-feet/,1
999199482653954049,https://fullfact.org/education/bme-students-oxford/,1
1168539165366964224,https://leadstories.com/hoax-alert/2019/09/fake-news-kevin-hart-paralyzed-after-car-accident-permanently-injures-vocal-cords.html,1
1167708894157844481,https://fullfact.org/education/14bn-spent-education/,1
1178675315620679680,https://www.snopes.com/fact-check/dems-immigrants-vets-health/,1
1045347406567550977,https://www.factcheck.org/2018/09/trumps-misleading-boast-on-premiums/,1
1268890119395848198,https://newsmeter.in/claim-that-dawood-ibrahim-died-of-covid-19-is-false/,1
1123550203821400064,https://fullfact.org/education/misleading-say-1-9-million-more-children-in-good-or-outstanding-schools/,1
1268388014314553345,https://factly.in/ccmb-clarified-that-there-is-no-data-yet-to-conclude-whether-the-new-covid-19-virus-strain-clade-a3i-is-less-or-more-dangerous/,1
1086960319954669568,https://fullfact.org/europe/article-24/,1
1237925946088394752,http://checkyourfact.com/2020/03/17/fact-check-viral-image-kentucky-andy-beshear-tweet-school-closures/,1
1300164989941092352,https://www.reuters.com/article/uk-factcheck-biden-condemn-violence/fact-check-joe-biden-has-condemned-violent-protests-in-the-last-three-months-idUSKBN25V2O1,1
1214819963564777472,https://www.altnews.in/does-chhapaak-portray-acid-attack-convict-as-a-hindu-named-rajesh-no-false-claim/,1
1182501859707236352,https://www.politifact.com/factchecks/2019/oct/17/greg-abbott/how-much-does-city-austin-spend-homeless-person/,1
1090597046728515584,https://fullfact.org/education/its-time-stop-saying-there-are-19million-more-children-good-or-outstanding-schools/,1
1270130912081129472,https://www.politifact.com/factchecks/2020/jun/09/donald-trump/biden-campaign-says-he-doesnt-want-defund-police/,1
1244612080336015361,https://www.snopes.com/fact-check/danske-bank-text-scam/,1
1267023738064650240,http://newsmobile.in/articles/2020/06/03/fact-check-trai-has-not-recommended-11-digit-mobile-numbers-in-india-heres-the-fact-check/,1
1244355453242478594,http://checkyourfact.com/2020/03/31/fact-check-governor-greg-abbott-ban-travelers-texas-louisiana/,1
1112837019754024964,http://www.politifact.com/wisconsin/statements/2019/apr/10/jim-steineke/steineke-hits-misses-claim-evers-wont-meet/,1
1064602909646745601,https://www.snopes.com/fact-check/amusement-park-break-in-lawsuit/,1
1227825527328608256,https://www.altnews.in/is-classification-as-developed-nation-by-us-good-news-for-india-a-fact-check/,1
1281968289779003395,https://www.factcheck.org/2020/07/trump-misleads-on-h1n1-swine-flu-testing/,1
1181780966806839297,https://www.politifact.com/factchecks/2019/oct/15/elizabeth-warren/phony-facebook-ad-warren-said-most-tv-networks-wil/,1
1126770436564344832,https://factly.in/sharad-pawar-said-his-vote-went-to-bjp-on-an-evm-at-a-presentation-not-in-the-general-elections-2019/,1
1265580454507241472,http://newsmobile.in/articles/2020/05/27/fake-alert-home-ministry-has-not-directed-the-states-to-re-open-schools/,1
1166773454160482304,https://www.factcheck.org/2020/06/biden-on-economic-growth-and-trumps-tax-cuts/,1
870369217031397377,http://www.politifact.com/pennsylvania/statements/2017/jun/02/bill-peduto/did-80-percent-pittsburgh-really-vote-hillary-clin/,1
1091253118250176512,https://www.altnews.in/no-the-govt-has-not-exempted-tax-up-to-rs-5-lakh-income-no-change-in-tax-slabs/,1
978516001703845888,https://www.altnews.in/fact-check-was-amit-malviya-the-first-to-tweet-about-karnataka-poll-dates/,1
1166011681115447296,https://www.boomlive.in/satire-website-thin-air-todays-story-on-saudi-man-accidentally-buying-two-aircraft-takes-off/,1
1172440042318356480,https://www.boomlive.in/video-of-pride-of-lions-in-gujarat-shared-as-tigers-spotted-in-mumbai/,1
1162768161315250176,https://www.boomlive.in/viral-message-claiming-rbi-cancelled-leaves-of-its-officers-is-false/,1
1192710124139372544,https://fullfact.org/health/foreign-born-nhs-eu/,1
1126450971926622209,https://factly.in/eci-has-clarified-that-there-is-no-truth-in-the-evms-missing-claim/,1
1271366444819927042,https://fullfact.org/health/mail-guardian-2m/,1
1183148316319768576,https://www.politifact.com/factchecks/2019/oct/16/ilhan-omar/does-1-pay-less-taxes-everyone-else/,1
1236338231660220423,https://www.politifact.com/article/2020/mar/10/ad-watch-joe-bidens-ad-about-bernie-sanders-attack/,1
1245658072392949760,http://newsmobile.in/articles/2020/04/03/fact-check-remaining-cbse-board-exams-are-not-resuming-from-april-22/,1
1091232757534011393,https://www.altnews.in/no-the-govt-has-not-exempted-tax-up-to-rs-5-lakh-income-no-change-in-tax-slabs/,1
1192635800300740609,https://www.politifact.com/factchecks/2019/nov/15/tucker-carlson/fact-checking-tucker-carlsons-false-claim-about-te/,1
912023369234681856,http://checkyourfact.com/2019/06/30/fact-check-kkk-1924-democratic-national-convention-klanbake/,1
453219791248318464,http://www.politifact.com/new-hampshire/statements/2014/may/01/americans-prosperity/afp-says-health-care-premiums-90-percent-new-hamps/,1
553647542165307393,http://www.politifact.com/wisconsin/statements/2015/jan/14/gwen-moore/us-rep-gwen-moore-ridicules-mitch-mcconnell-credit/,1
1255097177241763840,https://fullfact.org/online/letter-coronavirus-children/,1
1290995568261685249,https://www.snopes.com/fact-check/msnbc-producer-quit/,1
1295241617637437441,https://www.boomlive.in/fake-news/derogatory-painting-of-krishna-from-2015-passed-off-as-recent-9355,1
1168830032682377216,https://fullfact.org/europe/EU-cannot-unilaterally-extend-brexit-date/,1
1270648067251769344,https://newsmeter.in/no-home-ministry-has-not-ordered-complete-lockdown-from-15-june/,1
1275528986114887681,https://www.reuters.com/article/uk-factcheck-aoc-tweet/fact-check-alexandria-ocasio-cortez-did-not-tweet-that-governors-should-keep-businesses-closed-to-prevent-trumps-re-election-idUSKBN23V32A,1
1271486526719959040,https://fullfact.org/health/mail-guardian-2m/,1
1026815222718259201,http://www.politifact.com/west-virginia/statements/2018/sep/06/west-virginia-republican-party/its-largely-accurate-manufacturing-jobs-have-been-/,1
1239197268512854018,https://dubawa.org/ronaldo-is-not-transforming-his-hotels-to-hospitals/,1
1113524318179401728,https://www.politifact.com/factchecks/2020/aug/13/tucker-carlson/tucker-carlson-misrepresents-harris-comments-women/,1
994398072569413633,https://theconversation.com/factcheck-is-australias-population-the-highest-growing-in-the-world-96523,1
993485723822182402,https://factly.in/fake-bbc-survey-predicts-congress-win/,1
1283404747022770176,https://www.snopes.com/fact-check/ivanka-trump-goya-products/,1
1233406525491814400,https://www.politifact.com/factchecks/2020/mar/02/facebook-posts/no-poll-does-not-say-38-americans-wont-drink-coron/,1
1065666414428581888,https://www.altnews.in/ani-misreports-uk-high-court-ruling-on-vijay-mallyas-london-home/,1
1268613313702891523,https://www.boomlive.in/fact-file/lancet-retracts-hydroxychloroquine-paper-as-data-questioned-8376,1
1259871194565742594,https://fullfact.org/health/covid-19-not-in-water-supply/,1
1196663568063594497,https://factcheck.afp.com/australian-authorities-and-supermarket-chain-woolworths-said-coupon-offer-was-scam,1
1210971970776514562,https://factcheck.afp.com/photo-does-not-show-german-orphan-during-world-war-ii-it-was-staged-photoshoot-2014,1
1206669271100583936,https://factly.in/delhi-police-personnel-were-not-burning-the-bus-in-the-viral-video/,1
1240417970666369024,https://www.snopes.com/fact-check/covid-19-discovered-us-south-korea/,1
1214824246683111426,https://www.altnews.in/does-chhapaak-portray-acid-attack-convict-as-a-hindu-named-rajesh-no-false-claim/,1
1241683084954578945,https://www.indiatoday.in/fact-check/story/fact-check-coronavirus-hold-breath-1658725-2020-03-23,1
1118206695832862720,https://www.boomlive.in/times-now-runs-pre-election-video-as-nris-prepping-for-howdy-modi-rally-in-houston/,1
1255800986268024833,http://newsmobile.in/articles/2020/05/04/fact-check-rishi-kapoor-was-not-born-in-1953-heres-the-truth/,1
1279717100857237504,https://fullfact.org/health/independent-sage-27000/,1
1243230232917786624,https://factcheck.afp.com/extinction-rebellion-said-it-did-not-issue-poster-about-coronavirus,1
1259667860407943170,https://www.politifact.com/factchecks/2020/may/11/chuck-todd/nbcs-chuck-todd-meet-press-leave-out-key-context-s/,1
1229062249370677249,https://www.altnews.in/india-today-and-its-botched-up-exclusive-on-jamia-police-violence-alt-news-investigation/,1
1274450850644180995,https://www.politifact.com/article/2020/jun/23/whats-happening-polling-places-kentucky/,1
1192597306941431809,https://www.boomlive.in/video-of-swanky-sydney-railway-coaches-shared-as-metro-coaches-made-in-india/,1
1268975877360148481,https://www.reuters.com/article/uk-factcheck-statue/fact-check-defaced-robert-e-lee-statue-falsely-labelled-as-london-protest-aftermath-idUSKBN23H2AM,1
1051669463311953920,https://www.altnews.in/no-rice-for-oil-agreement-between-india-and-iran-is-not-a-modi-govt-initiative/,1
1241526701756157957,https://www.factcheck.org/2020/03/trump-hypes-potential-covid-19-drugs-but-evidence-so-far-is-slim/,1
1248277170801094656,https://www.indiatoday.in/fact-check/story/fact-check-baseless-rumours-about-slashing-pension-create-panic-1667765-2020-04-16,1
1087764492761657344,http://www.politifact.com/west-virginia/statements/2019/feb/22/shelley-moore-capito/did-opioid-overdose-deaths-west-virginia-fall-85/,1
1206528291961626625,https://factly.in/delhi-police-personnel-were-not-burning-the-bus-in-the-viral-video/,1
1029097126238801920,https://www.boomlive.in/did-air-india-buy-paintings-from-former-defence-ministers-wife-for-rs-28-crore/,1
1170947395800027136,https://factly.in/no-this-video-doesnt-show-ganesh-idols-being-left-at-sabarmati-riverfront/,1
1161099192355475456,https://www.politifact.com/article/2019/aug/14/fredo-flap-and-nuances-insult/,1
1247505411558780928,http://checkyourfact.com/2020/04/30/fact-check-south-african-president-ramaphosa-order-foreigners-vacate-country-covid-19/,1
1215685051003760640,https://www.altnews.in/morphed-tweet-of-shehla-rashid-calling-for-boycott-movie-of-movie-on-kashmiri-pandits-viral/,1
1293674891494019073,https://www.snopes.com/fact-check/soros-harris-vice-president/,1
998202905885720577,https://www.nytimes.com/2018/05/21/us/nra-oliver-north.html,1
1293650828180574208,https://fullfact.org/education/gavin-williamson-fake-quote/,1
1245645201864929280,http://newsmobile.in/articles/2020/04/06/fact-check-3rd-year-medical-college-students-interns-will-not-be-deployed-to-fight-covid-19/,1
1285871223176679436,https://www.snopes.com/fact-check/twitter-star-of-david/,1
1298591565255004160,https://www.snopes.com/fact-check/backdrop-boris-johnson-interview/,1
1087640519025389569,https://www.altnews.in/amit-shah-falsely-claims-vande-mataram-bharat-mata-ki-jai-slogans-not-raised-at-tmcs-mega-rally/,1
1168554204065087489,https://www.factcheck.org/2019/09/baseless-claim-of-odessa-shooters-beto-sticker/,1
1229188322565558272,https://www.factcheck.org/2020/02/bloombergs-2016-remarks-on-farmers-in-context/,1
1178810835600326656,https://www.altnews.in/media-misreports-that-pak-pm-was-called-welder-from-bronx-by-american-anchor/,1
1251585019417690113,https://www.snopes.com/fact-check/obama-admin-wuhan-lab-grant/,1
1295224569825865729,https://www.boomlive.in/fake-news/derogatory-painting-of-krishna-from-2015-passed-off-as-recent-9355,1
1074318919576371201,https://www.altnews.in/congress-members-target-pm-modi-based-on-incorrect-tweet-by-ndtv/,1
613434865422364672,http://www.politifact.com/texas/statements/2015/jul/24/robert-henneke/robert-henneke-says-obamas-clean-power-plan-elimin/,1
1154942255179763712,https://www.boomlive.in/pimpri-police-dismiss-communal-angle-in-hitesh-mulchandani-murder/,1
1071657606731755520,https://www.indiatoday.in/fact-check/story/fact-check-did-modi-refer-to-sonia-gandhi-as-congress-ki-vidhwa-1406466-2018-12-10,1
1136991177658576896,https://www.politifact.com/article/2019/jun/11/context-sean-hannitys-conflicting-remarks-jailing-/,1
1285837331560267776,https://fullfact.org/online/5g-skin-cells-paper/,1
1244613322479108099,https://www.snopes.com/fact-check/danske-bank-text-scam/,1
1267637790382059522,http://checkyourfact.com/2020/06/15/fact-check-video-seattle-police-damaging-property-blame-protesters/,1
1251391771365556225,https://factly.in/matterhorn-mountain-switzerland-was-illuminated-with-various-countries-flag-as-a-sign-of-hope-and-solidarity/,1
1158969083825668096,https://factcheck.afp.com/not-real-tweet-anc-womens-league-leader-bathabile-dlamini-it-was-posted-fake-account,1
1029402099048562689,https://www.boomlive.in/did-air-india-buy-paintings-from-former-defence-ministers-wife-for-rs-28-crore/,1
1180171586449612800,https://www.snopes.com/fact-check/babies-climate-change-aoc/,1
1140197643328663553,https://fullfact.org/news/fathers-day/,1
913316827635236864,https://www.altnews.in/unrelated-image-sourced-from-a-random-fb-profile-used-to-recirculate-an-old-incident/,1
1097837587937529857,https://www.altnews.in/hdk-blames-india-for-terror-crisis-times-now-misquotes-karnataka-cm-on-pulwama-attack/,1
1179937797131718657,https://www.snopes.com/fact-check/babies-climate-change-aoc/,1
1212943522862632961,https://www.snopes.com/fact-check/eric-trump-tweet-iran-strike/,1
1156964395165130754,https://www.altnews.in/no-unnao-rape-victim-has-not-passed-away/,1
1188624127818645505,https://www.snopes.com/fact-check/president-trump-booed-world-series/,1
1099355030409359360,https://www.indiatoday.in/fact-check/story/iaf-pilot-abhinandan-varthaman-uniform-pakistan-war-museum-1472833-2019-03-07,1
1101391052609634304,https://www.boomlive.in/pakistani-handles-share-fake-news-claiming-air-marshal-c-hari-kumar-sacked/,1
1165658318569910272,https://www.snopes.com/fact-check/psychiatrist-hitler-stalin-and-mao/,1
1235214166186549250,https://www.altnews.in/clipped-video-shared-to-claim-harsh-mander-instigated-violence-in-jamia-speech/,1
1055072808131129346,https://www.boomlive.in/photo-of-kerala-cop-circulated-as-cpm-member-assaulting-sabarimala-protestors/,1
998933174657978368,https://theferret.scot/glasgow-drug-death-rate-1000-eu/,1
1067060393657303040,https://www.altnews.in/did-rahul-gandhi-suggest-a-5000-crore-loan-for-pakistan-fake-screenshot-of-abp-news-viral/,1
1268309001177047040,http://checkyourfact.com/2020/06/17/fact-check-image-pipe-bombs-found-korean-war-memorial-dc/,1
951612711019929600,https://www.factcheck.org/2019/08/president-trumps-rhetoric/,1
1232685281251414017,https://factcheck.thedispatch.com/p/did-donald-trump-cut-the-cdc-budget,1
1051019749977665537,https://fullfact.org/education/misleading-say-1-9-million-more-children-in-good-or-outstanding-schools/,1
1270582705969750016,http://newsmobile.in/articles/2020/06/12/fact-check-post-about-govt-giving-rs-7500-to-each-citizen-untrue/,1
978564810429419521,https://www.altnews.in/fact-check-was-amit-malviya-the-first-to-tweet-about-karnataka-poll-dates/,1
1049731955762315265,https://www.factcheck.org/2018/10/no-charges-filed-against-beto-orourke/,1
1235616883019255812,https://www.factcheck.org/2020/03/sanders-twists-trumps-words-on-coronavirus-work/,1
1256852988695580672,https://factcheck.afp.com/photo-shows-pakistani-chief-minister-iftar-pakistan-2018,1
1193706355976212481,https://www.snopes.com/fact-check/vindman-fired-nsc/,1
1154964448492150784,https://www.boomlive.in/pimpri-police-dismiss-communal-angle-in-hitesh-mulchandani-murder/,1
1268945764413255680,https://newsmeter.in/claim-that-dawood-ibrahim-died-of-covid-19-is-false/,1
1271076303740055554,https://www.factcheck.org/2020/06/donations-to-black-lives-matter-group-dont-go-to-dnc/,1
1251309217215942656,https://www.politifact.com/factchecks/2020/may/04/tucker-carlson/tucker-carlson-says-coronavirus-isnt-deadly-we-tho/,1
1183281654263177216,https://fullfact.org/crime/voter-id-2019/,1
1168149360984694789,https://fullfact.org/online/brexit-not-concealing-offshore-accounts/,1
1074717790056022021,https://www.altnews.in/congress-members-target-pm-modi-based-on-incorrect-tweet-by-ndtv/,1
1003688509109137408,https://www.altnews.in/photo-from-farmers-protest-in-maharashtra-shared-with-false-claim-targets-congress/,1
1194329353770790913,https://www.snopes.com/fact-check/facebook-open-phones-camera/,1
1169307235098533888,https://www.snopes.com/fact-check/pence-rainbow-flags-iceland/,1
1288409642754695170,http://newsmobile.in/articles/2020/07/30/bihar-has-not-imposed-lockdown-till-august-16-heres-the-fact-check/,1
1220188575075131394,https://www.altnews.in/old-case-of-land-dispute-shared-as-at-iskcon-temple-in-bangladesh-attacked/,1
1265248726215528449,https://www.politifact.com/factchecks/2020/may/28/tom-tiffany/tiffany-wrong-claim-officials-dont-want-wisconsini/,1
1221525696603770881,https://www.boomlive.in/fake-news/video-of-failed-russian-rocket-launch-passed-off-as-pak-missile-6673,1
1301133714483802112,https://www.snopes.com/fact-check/susan-collins-fake-quote/,1
981394334053490688,https://www.altnews.in/fake-message-about-royal-enfield-bike-catching-fire-in-bangalore-viral-on-social-media/,1
1239577798945189889,https://www.altnews.in/no-trump-has-not-announced-launch-of-coronavirus-vaccine-by-swiss-drugmaker-roche/,1
1155340320093147138,https://www.indiatoday.in/fact-check/story/fact-check-pak-army-spokesperson-asif-ghafoor-tweets-doctored-video-of-iaf-veteran-on-balakot-airstrikes-1574481-2019-07-28,1
1075469448872640512,https://www.factcheck.org/2019/01/bogus-claim-on-interest-rate-increases/,1
1042407810842210306,http://www.politifact.com/truth-o-meter/statements/2018/sep/20/donald-trump/donald-trump-wrong-fbi-limits-kavanaugh-supreme-co/,1
868762784074350592,https://factly.in/fact-check-delhi-class-xii-results-manish-sisodia-got-wrong/,1
1271094973421834252,https://www.snopes.com/fact-check/merriam-webster-definition-racism/,1
1145996246911508480,https://fullfact.org/online/historic-picture-nazis-reichstag/,1
1275199845352030209,https://www.icirnigeria.org/fact-check-did-court-restrain-obaseki-from-contesting-edo-pdp-primaries/,1
1293671363610214400,https://www.snopes.com/fact-check/soros-harris-vice-president/,1
1163379917373001728,https://fullfact.org/europe/eu-law-repeal-not-set-in-stone/,1
1255802661338615808,http://newsmobile.in/articles/2020/05/04/fact-check-rishi-kapoor-was-not-born-in-1953-heres-the-truth/,1
314704099855716352,http://www.politifact.com/truth-o-meter/statements/2013/mar/22/tweets/federal-government-funding-study-duck-penises/,1
1226914639075672067,https://factly.in/the-two-images-in-the-collage-are-from-different-locations-of-the-konark-temple-says-asi/,1
1293649193630756864,https://www.snopes.com/fact-check/soros-harris-vice-president/,1
1293648917398085632,https://www.snopes.com/fact-check/soros-harris-vice-president/,1
1293648804357345280,https://www.snopes.com/fact-check/soros-harris-vice-president/,1
1293648081280331776,https://www.snopes.com/fact-check/soros-harris-vice-president/,1
1063657283006144512,https://www.indiatoday.in/fact-check/story/prime-minister-modi-chhattisgarh-bank-accounts-twitter-facebook-viral-post-1463307-2019-02-23,1
